,id,name,start_date_local,type,distance,moving_time,elapsed_time,total_elevation_gain,end_latlng,average_heartrate,average_cadence,elev_high,elev_low,gear_id
1768,1501574473,Black Mtn w/ Jeff,2018-04-10T18:00:15Z,Run,17018.3,7752,8055,955.0,"[40.789106, -111.870029]",136.4,80.5,2355.6,1576.6,g3012505
1769,1499549913,Afternoon Run w/ Tim and Roca ,2018-04-09T16:51:04Z,Run,12939.1,4263,4417,365.0,"[40.767031, -111.827288]",149.1,89.6,1699.4,1517.6,g2830156
1770,1497448613,Graupel! w/ John and Sophie dog,2018-04-08T08:06:32Z,Run,24240.9,14567,16659,1769.0,"[40.767329, -111.827829]",123.5,73.7,2362.8,1497.6,g2647962
1771,1495464631,PT,2018-04-07T17:58:44Z,Yoga,0.0,2810,2810,0,[],70.9,,,,
1772,1495045540,Rainy city creek,2018-04-07T08:40:22Z,Run,33531.9,13150,13805,1382.0,"[40.773872, -111.886075]",147.8,84.5,2169.4,1353.8,g3012505
1773,1493358685,PT,2018-04-06T16:37:45Z,Yoga,0.0,2247,2247,0,[],71.0,,,,
1774,1491839477,Swimming in 🦌 💩 ,2018-04-05T16:44:00Z,Run,16273.3,6760,7280,801.0,"[40.754002, -111.82564]",140.3,80.6,2185.2,1461.4,g3012505
1775,1490078506,PT,2018-04-04T19:47:10Z,Yoga,0.0,1588,1588,0,[],68.3,,,,
1776,1489998659,Afternoon Run,2018-04-04T17:05:14Z,Run,14671.0,6041,6123,717.0,"[40.753655, -111.826033]",140.5,81.4,1914.0,1461.4,g3012505
1777,1488313715,Back to the vert w/ Jeff,2018-04-03T17:50:28Z,Run,16433.0,7682,7818,1006.0,"[40.791716, -111.87847]",143.5,78.3,1918.8,1428.8,g3012505
1778,1486448893,Open house warm up w/ John,2018-04-02T16:44:13Z,Run,9863.0,2944,2994,194.0,"[40.792035, -111.877795]",158.4,90.7,1610.0,1424.2,g3012505
1779,1485646829,PT,2018-04-02T08:00:00Z,Yoga,0.0,3000,3000,0,[],,,,,
1780,1484466332,Easter yog ,2018-04-01T15:55:27Z,Run,7253.7,4008,4261,671.0,"[40.761282, -111.823223]",128.1,77.9,2159.0,1507.2,g3012505
1781,1484248038,Hiking Frank w/ Sara,2018-04-01T10:56:57Z,Run,6971.2,5054,7265,311.0,"[40.789763, -111.869925]",105.9,55.5,1806.6,1578.6,g3012505
1782,1482314728,Grandeur Hike,2018-03-31T10:47:59Z,Run,8230.4,7595,9585,1002.0,"[40.707585, -111.795744]",113.2,57.5,2507.0,1510.0,g2647962
1783,1480743861,Millcreek w/ Jeff,2018-03-30T17:42:49Z,Run,9877.7,4757,4959,428.0,"[40.700098, -111.716469]",140.4,82.7,2244.4,1839.6,g3012505
1784,1478946976,PT,2018-03-29T18:07:36Z,Yoga,0.0,3096,3096,0,[],67.0,,,,
1785,1477279913,PT,2018-03-28T18:07:30Z,Yoga,0.0,2106,2106,0,[],68.7,,,,
1786,1477205537,Afternoon Run,2018-03-28T17:06:33Z,Run,4845.4,1510,1510,19.0,"[40.749147, -111.874105]",139.3,89.4,1296.6,1288.0,g3012505
1787,1475564104,Post-Buffalo Shuffalo ,2018-03-27T17:20:20Z,Run,7175.2,2616,2644,169.0,"[40.75384, -111.825959]",122.1,86.7,1593.6,1460.0,g3012505
1788,1473926518,PT,2018-03-26T18:34:45Z,Yoga,0.0,2372,2372,0,[],63.8,,,,
1789,1469962382,2018 Buffalo Run - 1st OA!!!,2018-03-24T06:00:02Z,Run,80233.3,24287,24861,1054.0,"[41.027773, -112.238274]",154.4,91.8,1511.4,1293.6,g2830156
1790,1468144016,Shakeout ,2018-03-23T18:01:13Z,Run,2475.6,734,734,39.0,"[40.74061, -111.855034]",138.8,92.3,1369.4,1329.4,g2830156
1791,1466721491,PT,2018-03-22T19:37:35Z,Yoga,0.0,1350,1350,0,[],66.7,,,,
1792,1466616163,Rainy City Creek w/ Jeff,2018-03-22T16:44:13Z,Run,9743.2,3526,3549,208.0,"[40.792094, -111.877821]",154.1,86.8,1607.6,1432.0,g3012505
1793,1464013093,PT,2018-03-21T06:35:05Z,Yoga,0.0,1889,1889,0,[],70.1,,,,
1794,1463374776,PT,2018-03-20T18:08:34Z,Yoga,0.0,2109,2109,0,[],67.1,,,,
1795,1463262748,Shake out ,2018-03-20T16:26:05Z,Run,7263.8,2265,2268,161.0,"[40.753637, -111.825999]",136.5,90.1,1586.6,1460.8,g3012505
1796,1460290913,Short LP run w/ Jeff,2018-03-18T18:18:49Z,Run,4885.7,1541,1541,12.0,"[40.741897, -111.873525]",151.4,88.7,1292.4,1280.6,g3012505
1797,1460138719,Afternoon Run,2018-03-18T14:28:50Z,Run,9870.6,3211,3293,353.0,"[40.789045, -111.870168]",146.5,90.1,1850.6,1573.6,g2830156
1798,1459858835,PT,2018-03-18T12:17:28Z,Yoga,0.0,2300,2300,0,[],83.8,,,,
1799,1458151428,Snowy Millcreek road,2018-03-17T13:43:48Z,Run,14839.5,5294,5343,484.0,"[40.700053, -111.71317]",132.7,88.1,2348.2,1864.8,g1846784
1800,1457772774,PT,2018-03-17T10:01:23Z,Yoga,0.0,2467,2467,0,[],83.0,,,,
1801,1456311885,PT,2018-03-16T12:34:51Z,Yoga,0.0,3311,3311,0,[],69.4,,,,
1802,1455240896,TM - actually 8 miles ,2018-03-15T17:56:16Z,Run,9500.9,3750,3750,0,[],135.0,94.9,,,g2646602
1803,1453722615,Evening Run w/ Jeff ,2018-03-14T18:30:06Z,Run,10563.3,3816,3867,89.0,"[40.700718, -111.714879]",172.1,87.5,1880.4,1828.2,g1846784
1804,1452657048,Morning Run,2018-03-14T06:41:19Z,Run,12126.6,4309,4359,444.0,"[40.753596, -111.825687]",136.1,90.0,1700.4,1465.4,g2647962
1805,1451933211,PT,2018-03-13T18:32:47Z,Yoga,0.0,1801,1801,0,[],76.2,,,,
1806,1450860190,Morning Run,2018-03-13T06:32:03Z,Run,13229.7,4559,4624,409.0,"[40.753564, -111.825766]",147.4,89.1,1679.0,1459.6,g3012505
1807,1450122349,PT,2018-03-12T17:52:01Z,Yoga,0.0,1630,1630,0,[],75.9,,,,
1808,1449276215,Morning Run,2018-03-12T06:38:09Z,Run,13301.2,5180,5451,568.0,"[40.753574, -111.825846]",132.4,85.4,1746.0,1460.0,g2647962
1809,1448419954,Vancott hike,2018-03-11T13:30:51Z,Run,3916.0,3315,5510,391.0,"[40.767849, -111.825043]",97.5,54.3,1915.8,1530.0,g2647962
1810,1448143385,Millcreek dog jog w/ John ,2018-03-11T09:54:47Z,Run,13170.1,5330,5496,308.0,"[40.699473, -111.721278]",121.9,85.6,2103.0,1819.0,g3012505
1811,1446484048,PT,2018-03-10T16:04:59Z,Yoga,0.0,1712,1712,0,[],71.8,,,,
1812,1446307014,Jack's hike,2018-03-10T12:14:56Z,Run,4509.0,3549,6420,445.0,"[40.728966, -111.806487]",99.5,53.6,1980.2,1602.0,g2647962
1813,1444000738,Zzzzzz 😴 ,2018-03-09T04:52:43Z,Run,32348.2,11191,12269,786.0,"[40.753683, -111.825835]",154.1,88.8,1773.8,1454.6,g3012505
1814,1443239145,Afternoon Run,2018-03-08T17:06:46Z,Run,7395.2,2381,2381,158.0,"[40.753577, -111.825993]",147.3,89.8,1586.0,1460.6,g2830156
1815,1441788603,PT,2018-03-07T19:40:07Z,Yoga,0.0,1776,1776,0,[],67.5,,,,
1816,1441729530,TM8,2018-03-07T17:42:38Z,Run,12254.0,3732,3732,0,[],138.8,94.4,,,g2646602
1817,1440057516,Short LP Speed Work,2018-03-06T17:52:03Z,Run,9988.4,2611,2714,53.0,"[40.740644, -111.855139]",149.9,93.3,1355.2,1303.4,g2830156
1818,1438463912,PT,2018-03-05T19:48:48Z,Yoga,0.0,1936,1936,0,[],67.9,,,,
1819,1438422447,Sloppy snow slog w/ Jeff,2018-03-05T17:48:15Z,Run,9684.1,3877,3931,206.0,"[40.792092, -111.877882]",156.2,83.4,1613.6,1432.4,g1846784
1820,1436618914,TM 12er,2018-03-04T11:42:13Z,Run,18372.3,5303,5303,0,[],133.3,96.3,,,g2646602
1821,1434885138,PT,2018-03-03T16:56:05Z,Yoga,0.0,1908,1908,0,[],65.1,,,,
1822,1434709518,AI w/ Jimmy,2018-03-03T09:32:28Z,Run,42973.5,13522,14748,807.0,"[41.024883, -112.239796]",153.7,87.9,1497.0,1285.6,g3012505
1823,1433271480,PT,2018-03-02T17:14:25Z,Yoga,0.0,2364,2364,0,[],67.8,,,,
1824,1432104072,Afternoon Run w/ Jeff ,2018-03-01T17:44:57Z,Run,9785.6,3123,3143,199.0,"[40.792061, -111.877831]",147.0,89.9,1614.2,1431.8,g2830156
1825,1430855230,PT,2018-02-28T20:34:41Z,Yoga,0.0,1953,1953,0,[],80.4,,,,
1826,1430725283,Afternoon Run w/ John,2018-02-28T16:27:12Z,Run,11083.3,4947,5341,468.0,"[40.767122, -111.827642]",137.4,81.3,1708.8,1508.6,g2647962
1827,1429360898,Afternoon Run,2018-02-27T17:12:03Z,Run,14698.9,4732,4794,336.0,"[40.753777, -111.82567]",131.4,89.9,1591.8,1458.8,g3012505
1828,1428389967,PT,2018-02-26T19:02:01Z,Yoga,0.0,3659,3659,0,[],65.7,,,,
1829,1427821228,TM - actually 7.5,2018-02-26T17:29:46Z,Run,10246.4,3611,3611,0,[],126.5,93.2,,,g2646602
1830,1424085020,Brecksploration. Cold and windy. ,2018-02-24T10:44:32Z,Run,13507.4,5233,5836,376.0,"[39.481883, -106.043945]",128.9,87.3,3199.0,2992.4,g3012505
1831,1422520894,A-Basin Ski w/ Bachelor Party Crew,2018-02-23T09:50:55Z,AlpineSki,38416.2,16031,20271,3748.8,"[39.641916, -105.8717]",86.0,54.1,3795.4,3249.0,
1832,1421970936,PT,2018-02-23T06:55:23Z,Yoga,0.0,2285,2285,0,[],80.6,,,,
1833,1419786006,Chasing Coyotes ,2018-02-21T17:26:01Z,Run,6691.6,3427,3510,460.0,"[40.767895, -111.825033]",136.5,80.8,1936.6,1530.4,g2830156
1834,1418776589,PT ,2018-02-21T06:16:54Z,Yoga,0.0,1911,1911,0,[],73.8,,,,
1835,1418114948,Afternoon Run,2018-02-20T16:59:08Z,Run,13110.6,4572,4597,353.0,"[40.75395, -111.825882]",134.2,87.7,1643.4,1462.0,g1846784
1836,1416429115,PT,2018-02-19T17:55:14Z,Yoga,0.0,1721,1721,0,[],72.6,,,,
1837,1416377152,Easy TM,2018-02-19T16:15:53Z,Run,12896.0,3898,3898,0,[],127.5,92.6,,,g2646602
1838,1414511509,We all float down here,2018-02-18T10:32:52Z,Run,12970.4,4213,4278,245.0,"[40.790423, -111.878922]",122.4,89.4,1603.6,1419.4,g3012505
1839,1412599973,Long and Slowww,2018-02-17T07:47:40Z,Run,48509.0,20596,21765,2467.0,"[40.767162, -111.827657]",137.6,84.3,2174.4,1429.8,g2830156
1840,1409563657,This mild winter is making me soft - TM due to a little wind and snow. ,2018-02-15T16:59:12Z,Run,16149.2,3996,3996,0,[],139.6,93.9,,,g2646602
1841,1408082040,Short TM,2018-02-14T19:16:05Z,Run,6746.1,1816,1816,0,[],125.0,93.3,,,g2646602
1842,1406625390,Yoga,2018-02-13T18:50:39Z,Yoga,0.0,3711,3711,0,[],72.7,,,,
1843,1406555334,LP speed work. ,2018-02-13T17:26:04Z,Run,11355.0,3043,3080,33.0,"[40.749062, -111.874603]",138.6,91.9,1300.6,1285.4,g2830156
1844,1404985757,Evening Run w/ Jeff,2018-02-12T18:18:43Z,Run,10399.6,3859,3919,212.0,"[40.792068, -111.877846]",115.1,86.6,1705.8,1528.6,g2647962
1845,1401600839,Glacier Point/Nevada Falls Hike,2018-02-10T08:47:58Z,Run,30700.8,19302,27867,1369.0,"[37.737128, -119.598036]",97.9,56.9,2246.4,1235.0,g2647962
1846,1398507487,"Amazing sunset, no phone",2018-02-08T17:20:12Z,Run,14362.5,6183,6352,751.0,"[40.753944, -111.825965]",145.7,84.1,1817.6,1458.0,g2830156
1847,1396989366,BST/Uncle loop w/ Jeff,2018-02-07T18:09:02Z,Run,11349.1,4850,4992,516.0,"[40.791133, -111.863421]",113.1,82.7,1921.8,1591.0,g2647962
1848,1395418231,Yoga,2018-02-06T18:45:14Z,Yoga,0.0,3671,3671,0,[],65.6,,,,
1849,1395305921,Afternoon Run,2018-02-06T16:30:28Z,Run,14016.3,5013,5052,484.0,"[40.753908, -111.825829]",145.1,87.0,1706.2,1460.0,g1481172
1850,1393668402,Easy recovery ,2018-02-05T17:36:05Z,Run,6861.9,2362,2380,190.0,"[40.750916, -111.812443]",124.9,89.6,1606.6,1505.8,g2647962
1851,1391899876,TM long run. Accompanied by The Martian ,2018-02-04T09:14:05Z,Run,32216.1,9501,9786,0,[],144.4,94.3,,,g2646602
1852,1389695699,Pre-lottery run w/ John,2018-02-03T07:57:25Z,Run,19456.2,5851,6025,317.0,"[40.482665, -111.484485]",144.6,89.8,1699.0,1642.8,g2647962
1853,1388607250,Afternoon Activity,2018-02-02T17:57:00Z,Yoga,0.0,1802,1802,0,[],77.3,,,,
1854,1387282363,Evening Run w/ Jeff,2018-02-01T18:16:20Z,Run,14951.4,5619,5680,38.0,"[40.699522, -111.721332]",148.6,86.6,1819.4,1794.4,g2830156
1855,1385608963,Loops,2018-01-31T17:28:44Z,Run,9671.1,2503,2513,21.0,"[40.748988, -111.874627]",142.0,93.8,1292.8,1284.0,g2647962
1856,1383997648,"TM - flat, per doc's orders",2018-01-30T18:52:45Z,Run,6523.5,1805,1805,0,[],141.9,96.6,,,g2646602
1857,1382165379,Afternoon Run,2018-01-29T16:22:05Z,Run,13272.1,5533,5600,715.0,"[40.753896, -111.825929]",135.7,84.6,1918.6,1461.0,g2830156
1858,1380196756,Ski out ,2018-01-28T09:26:43Z,BackcountrySki,5937.3,2454,2454,30.0,"[38.477359, -109.277553]",78.3,49.7,3232.2,2929.8,
1859,1380196080,Dark Canyon Exploring ,2018-01-27T09:59:25Z,BackcountrySki,20324.8,8566,13827,655.4,"[38.489526, -109.231889]",79.8,58.8,3468.2,3124.2,
1860,1380556046,Mt. Mellenthin Ski/Mountaineering w/ Derrick,2018-01-26T09:33:36Z,BackcountrySki,9650.3,12340,20626,703.6,"[38.489486, -109.231889]",98.7,58.1,3865.4,3193.4,
1861,1380553221,Ski into Geyser Pass Yurt ,2018-01-25T14:53:24Z,BackcountrySki,8623.5,7772,8804,489.4,"[38.489463, -109.231966]",113.1,53.0,3313.8,2919.2,
1862,1372317329,Evening TM - actually 4.2,2018-01-23T18:33:17Z,Run,5945.6,1805,1805,0,[],143.0,97.2,,,g2646602
1863,1370613740,Afternoon Run w/ Jeff ,2018-01-22T17:44:18Z,Run,9810.2,3944,3983,215.0,"[40.792073, -111.877846]",155.7,86.5,1614.4,1430.8,g1846784
1864,1369075070,Post-tour shakeout ,2018-01-21T16:04:40Z,Run,9552.0,3926,4025,449.0,"[40.750915, -111.811505]",154.4,84.0,1852.0,1513.6,g1846784
1865,1368948697,Balls Deep in Bear Trap w/ John and Derrick,2018-01-21T08:24:38Z,BackcountrySki,12640.8,13181,17122,1241.6,"[40.637568, -111.620342]",97.3,55.5,3009.6,2308.2,
1866,1366902280,Snow slog,2018-01-20T10:47:44Z,Run,30124.9,11368,11912,939.0,"[40.740605, -111.85496]",145.0,86.9,1740.0,1353.6,g2647962
1867,1365387917,TM - feeling better ,2018-01-19T17:44:36Z,Run,12903.6,2947,2947,0,[],146.0,96.9,,,g2646602
1868,1364076168,TM sick run - actually 3.8,2018-01-18T19:56:30Z,Run,5166.2,1815,1815,0,[],137.5,97.0,,,g2646602
1869,1362516336,Easy TM - trying to run out the 🤢,2018-01-17T18:23:17Z,Run,4846.1,1756,1756,0,[],147.7,95.8,,,g2646602
1870,1360989386,Aves Twins loop w/ Jeff ,2018-01-16T17:36:58Z,Run,13675.2,5654,5773,526.0,"[40.789869, -111.870004]",124.7,86.9,1911.4,1575.2,g2647962
1871,1359060239,MLK Oly hike,2018-01-15T08:08:26Z,Run,13114.6,10374,21637,1294.0,"[40.651519, -111.806416]",95.9,54.6,2748.6,1465.8,g2237014
1872,1357799940,Millcreek stroll,2018-01-14T13:02:07Z,Run,7786.0,6895,6897,414.0,"[40.700057, -111.716321]",89.5,58.9,2260.6,1858.0,g1846784
1873,1355664492,Nature walk,2018-01-13T14:03:39Z,Run,4850.7,3561,4224,190.0,"[40.774988, -111.719763]",95.8,56.2,2043.6,1891.0,g2248110
1874,1354125616,Millcreek skin w/ Pete and Ryman ,2018-01-12T18:56:17Z,BackcountrySki,15443.8,7502,8685,471.4,"[40.700193, -111.714636]",125.7,45.1,2333.2,1859.8,
1875,1353991258,TM warmup. ,2018-01-12T17:18:35Z,Run,4852.5,1485,1485,0,[],146.0,99.1,,,g1481172
1876,1352653841,Night Wire ,2018-01-11T17:22:22Z,Run,12095.8,5898,6061,743.0,"[40.7539, -111.82617]",133.5,78.2,2164.0,1461.6,g2830156
1877,1351125812,Short TM Speed work,2018-01-10T19:22:26Z,Run,8061.6,2588,2588,0,[],140.4,93.9,,,g1481172
1878,1349444996,Easy TM,2018-01-09T18:04:20Z,Run,8066.8,2671,2671,0,[],128.7,90.3,,,g2646602
1879,1347818537,City creek w/ Jeff ,2018-01-08T17:50:41Z,Run,9741.8,4042,4118,216.0,"[40.792071, -111.877815]",129.4,86.9,1616.4,1431.8,g2830156
1880,1346043738,Foggy AI ,2018-01-07T10:16:27Z,Run,33810.9,10255,10658,663.0,"[41.02474, -112.239684]",142.3,90.7,1504.0,1294.4,g2647962
1881,1343964772,Icy Grandeur w/ John and Sophie dog ,2018-01-06T08:37:41Z,Run,14080.4,6910,7878,730.0,"[40.699509, -111.721149]",124.5,75.4,2526.0,1830.2,g1846784
1882,1342744935,TM,2018-01-05T17:51:40Z,Run,13066.7,3829,3829,0,[],147.1,95.1,,,g2646602
1883,1341380024,Millcreek road w/ Jeff,2018-01-04T17:54:10Z,Run,11504.7,4360,4432,354.0,"[40.699971, -111.713086]",134.7,87.3,2218.0,1864.2,g2647962
1884,1339829096,TM,2018-01-03T18:21:45Z,Run,7261.0,2266,2266,0,[],146.3,95.0,,,g2646602
1885,1338246798,Afternoon Run,2018-01-02T17:05:05Z,Run,11275.4,4283,4377,467.0,"[40.753885, -111.82559]",152.0,89.0,1688.2,1461.0,g2647962
1886,1336254622,Happy Moo Year! ,2018-01-01T10:15:49Z,Run,8891.2,2925,3045,239.0,"[37.183425, -113.278408]",132.7,90.8,1159.6,1052.2,g2830156
1887,1335272983,Ending the year in Zion,2017-12-31T12:28:51Z,Run,17433.2,5996,6485,449.0,"[37.340344, -113.11322]",146.9,88.8,2174.2,1944.6,g2830156
1888,1333291714,Newt Crossings and Foggy Sunrises,2017-12-30T07:15:27Z,Run,8801.1,3085,3477,292.0,"[44.576099, -123.326376]",153.5,91.6,227.2,86.0,g2646602
1889,1332248715,Family hike,2017-12-29T11:17:01Z,Run,8771.1,6297,8039,299.0,"[44.177221, -121.666928]",90.8,55.9,1590.2,1426.4,g2646602
1890,1330883935,Icy death luge,2017-12-28T11:06:42Z,Run,8206.7,3203,3588,201.0,"[44.336807, -121.453018]",144.4,89.9,978.0,852.2,g2830156
1891,1329607171,Smith Rock cruise ,2017-12-27T11:20:07Z,Run,16314.8,6261,6941,807.0,"[44.367079, -121.135845]",150.6,88.6,1095.4,807.0,g2830156
1892,1328234275,Snowy dog jog,2017-12-26T10:30:16Z,Run,8670.1,3410,3548,203.0,"[44.384198, -121.597468]",136.3,88.4,1195.4,1078.4,g2646602
1893,1326921475,Merry Christmas ya filthy animals!,2017-12-25T09:06:44Z,Run,5475.4,1773,1801,222.0,"[44.603969, -123.332812]",141.5,94.3,333.8,142.6,g2830156
1894,1326146634,Old stomping grounds w/ Haak,2017-12-24T11:16:13Z,Run,11959.6,4431,4516,405.0,"[44.63667, -123.296199]",131.6,88.6,480.8,164.6,g2830156
1895,1324336008,"Short, pre-flight treadmill. Should've gotten up earlier ",2017-12-23T07:56:02Z,Run,5175.3,1512,1512,0,[],135.5,96.3,,,g2099424
1896,1323522203,Afternoon Run w/ Ed and Jeff ,2017-12-22T14:50:35Z,Run,14496.5,6144,6468,775.0,"[40.753735, -111.825876]",137.0,81.0,1928.8,1461.6,g2646602
1897,1322541570,Afternoon Run,2017-12-21T16:55:15Z,Run,11618.5,3815,3891,339.0,"[40.768252, -111.829204]",134.2,91.0,1732.8,1517.8,g1846784
1898,1321471821,Evening Treadmill ,2017-12-20T18:42:21Z,Run,6616.3,2002,2002,0,[],143.7,96.6,,,g2646602
1899,1320784912,Short wake up 'mill ,2017-12-20T06:47:17Z,Run,4841.4,1375,1375,0,[],124.6,96.2,,,g2646602
1900,1320316598,Afternoon Run w/ Jeff ,2017-12-19T17:35:38Z,Run,13015.1,4636,4665,272.0,"[40.792061, -111.877759]",148.7,88.6,1673.0,1431.2,g2647962
1901,1319091154,Easy evening 'mill,2017-12-18T18:18:28Z,Run,11486.3,3671,3671,0,[],138.6,91.5,,,g2646602
1902,1318008720,Muir Woods hike w/ Katie,2017-12-17T11:30:00Z,Run,14484.1,9000,9000,487.7,[],,,,,g2646602
1903,1316122046,GGP,2017-12-16T07:41:17Z,Run,11439.9,3314,3429,139.0,"[37.776321, -122.439701]",141.3,93.2,97.6,27.6,g2646602
1904,1314382264,Missed treadmill miles,2017-12-14T19:22:21Z,Run,1770.3,60,60,0,[],,,,,g2646602
1905,1314381166,Evening treadmill - watch needs calibrating ,2017-12-14T18:06:06Z,Run,12755.5,4396,4396,0,[],143.3,93.3,,,g2646602
1906,1313324846,Evening Run w/ Jeff ,2017-12-13T18:49:10Z,Run,11149.9,4267,4351,318.0,"[40.789902, -111.869991]",154.2,87.4,1792.0,1570.8,g2647962
1907,1312625644,Morning 'mill,2017-12-13T06:47:52Z,Run,4880.3,1422,1422,0,[],122.7,91.7,,,g2646602
1908,1312109158,Escaping the muck ,2017-12-12T16:16:17Z,Run,10547.9,3352,3595,378.0,"[40.789299, -111.870041]",148.3,90.7,1847.6,1576.6,g2646602
1909,1309753788,Millcreek skin w/ John and Sophie dog,2017-12-10T10:40:20Z,BackcountrySki,15754.0,7705,8269,489.8,"[40.700064, -111.713934]",120.1,44.8,2350.4,1864.6,
1910,1308431789,Lunch Run,2017-12-09T12:01:19Z,Run,15119.5,5949,6215,625.0,"[40.69978, -111.71775]",140.8,84.8,2253.6,1832.2,g1846784
1911,1307344812,City creek w/ Jeff,2017-12-08T16:56:40Z,Run,11274.6,4178,4293,247.0,"[40.791995, -111.877854]",120.6,87.9,1646.4,1427.0,g2647962
1912,1306263636,Track time w/ Jimmy and Jordan,2017-12-07T16:55:20Z,Run,16181.6,4202,4286,70.0,"[40.725287, -111.848684]",151.9,92.3,1346.8,1324.4,g2646602
1913,1305117565,Afternoon Run,2017-12-06T16:45:53Z,Run,12091.9,3967,4091,337.0,"[40.75394, -111.825495]",150.9,90.1,1666.6,1490.6,g2646602
1914,1302539723,Evening Run,2017-12-04T19:02:06Z,Run,7748.7,2415,2457,51.0,"[40.740671, -111.855181]",149.3,89.5,1354.8,1303.0,g2646602
1915,1297788606,Morning Run,2017-12-01T06:17:08Z,Run,8092.7,2455,2536,51.0,"[40.740656, -111.855029]",136.3,92.3,1355.0,1305.8,g2099424
1916,1296161164,Evening Run w/ Jeff ,2017-11-29T18:14:48Z,Run,10493.2,3940,3965,225.0,"[40.778299, -111.688945]",159.9,88.3,1919.4,1761.2,g2646602
1917,1294799957,Afternoon Run,2017-11-28T16:58:54Z,Run,10870.0,3026,3055,34.0,"[40.74913, -111.874631]",140.1,92.8,1294.8,1284.4,g2647962
1918,1292264332,Afternoon Run,2017-11-26T16:48:38Z,Run,10353.2,3590,3616,207.0,"[40.79045, -111.87887]",150.0,89.1,1597.6,1420.6,g2646602
1919,1291677768,Black Butte w/ Katie,2017-11-25T13:29:02Z,Run,7176.6,5282,7105,497.0,"[44.396878, -121.650751]",106.5,55.3,2029.4,1538.6,g2646602
1920,1286339238,Piney single track goodness,2017-11-22T10:53:38Z,Run,11342.8,3503,3600,115.0,"[43.931032, -121.413241]",138.7,91.0,1281.8,1235.0,g2646602
1921,1284517282,Morning Run,2017-11-21T05:49:25Z,Run,7618.5,2488,2579,25.0,"[40.748675, -111.866717]",151.0,90.5,1354.4,1303.0,g2099424
1922,1283958261,More bark chips ,2017-11-20T16:41:42Z,Run,7109.9,2231,2356,24.0,"[40.749121, -111.875676]",129.5,88.9,1298.4,1288.8,g2647962
1923,1282721989,Recovery shuffle ,2017-11-19T15:19:07Z,Run,4885.9,1628,1628,17.0,"[40.742661, -111.871661]",148.3,88.1,1305.6,1296.8,g2647962
1924,1280748504,Dead Horse 50k - 4th OA,2017-11-18T06:59:39Z,Run,46717.9,13946,14162,787.0,"[38.656208, -109.678617]",157.1,92.0,1752.0,1376.2,g2646602
1925,1278414607,Easy jog and stretch. (Hopefully) race ready. ,2017-11-16T16:41:01Z,Run,5002.1,1555,1770,21.0,"[40.749036, -111.874462]",142.1,89.0,1301.4,1288.6,g2647962
1926,1277193956,Afternoon Run w/ Jeff,2017-11-15T17:21:50Z,Run,9765.7,3565,3665,194.0,"[40.791976, -111.877943]",127.4,87.4,1606.0,1431.8,g2646602
1927,1274326568,Afternoon Run,2017-11-13T17:14:20Z,Run,8276.6,2355,2399,23.0,"[40.74904, -111.875024]",139.4,91.4,1293.4,1281.4,g2647962
1928,1273038564,Short Sunday Cruiser ,2017-11-12T15:48:36Z,Run,10282.5,3242,3268,219.0,"[40.778282, -111.688962]",136.4,89.5,1919.6,1767.8,g2647962
1929,1270969705,Lunch Run,2017-11-11T11:03:55Z,Run,8703.2,2412,2412,202.0,"[40.767065, -111.827626]",149.2,92.7,1583.2,1517.6,g2646602
1930,1268734875,Afternoon Run w/ Jeff,2017-11-09T17:28:57Z,Run,9756.0,3592,3614,204.0,"[40.792111, -111.877808]",152.0,87.3,1607.2,1431.0,g2646602
1931,1267398065,Stretch and short shake out ,2017-11-08T17:24:30Z,Run,4873.3,1568,1744,17.0,"[40.749066, -111.874664]",115.1,88.5,1295.6,1286.4,g2647962
1932,1266000104,Looping ,2017-11-07T17:30:52Z,Run,8141.6,2271,2271,21.0,"[40.749085, -111.874504]",147.2,91.7,1296.4,1287.2,g2099424
1933,1264593536,Liberty loops. Middle bit w/ Pete,2017-11-06T17:27:41Z,Run,8388.6,2474,2804,19.0,"[40.749165, -111.874229]",157.4,91.2,1294.6,1283.6,g2646602
1934,1261575560,R2R2R w/ John,2017-11-04T03:52:12Z,Run,93304.6,46072,46961,3345.0,"[36.217147, -112.056719]",124.6,69.5,2547.8,815.2,g2647962
1935,1258717214,Afternoon Run w/ Jeff,2017-11-02T17:37:40Z,Run,10842.8,4364,4398,504.0,"[40.792095, -111.877786]",152.0,84.0,1865.8,1431.2,g2646602
1936,1257221404,Afternoon Run,2017-11-01T17:18:50Z,Run,12898.3,3454,3454,151.0,"[40.753771, -111.826207]",142.9,92.9,1611.6,1461.6,g2646602
1937,1252944398,Cool down,2017-10-29T17:22:28Z,Run,8569.0,2348,2423,48.0,"[40.740609, -111.855218]",137.6,92.3,1357.8,1313.4,g2099424
1938,1252659919,Dog/Deso loop w/ Jeff and John,2017-10-29T10:37:06Z,Run,20208.2,8938,9223,894.0,"[40.649562, -111.648082]",134.9,78.3,2926.2,2224.6,g2646602
1939,1251144821,Hilloween 2017/ making my appeal to the Hardrock gods. Wire x 3.5,2017-10-28T13:20:26Z,Run,17254.2,11595,12600,2137.0,"[40.750954, -111.811597]",119.9,76.0,2195.0,1516.0,g2647962
1940,1250649364,Warm up ,2017-10-28T09:15:00Z,Run,7352.0,2076,2079,83.0,"[40.708953, -111.847077]",140.9,93.2,1394.4,1315.2,g2099424
